Review_ID,Product_Name,Review_Text,Label,Review_Date,Reviewer_Location,Review_Word_Count,Review_Char_Count,Sentiment_Polarity,Review_DayOfWeek,Reviewer_City,Reviewer_Country,Label_Encoded,Is_Duplicate_Review
8039,Eco-friendly Water Bottle,Absolutely love this product! Exceeded my expectations in every way.,Genuine,2025-11-04,"Los Angeles, USA",10,68,0.625,Tuesday,Los Angeles,USA,1,True
8040,Bluetooth Speaker,So flawless it defies logic. This product is perfect in every aspect.,Fake,2025-11-02,"Austin, USA",12,69,1.0,Sunday,Austin,USA,0,True
8041,Portable Charger,I'm really satisfied with my purchase. The quality is outstanding and the performance is reliable.,Genuine,2025-06-01,"San Francisco, USA",15,98,0.5,Sunday,San Francisco,USA,1,True
8042,Fitness Tracker,An unbelievable product that exceeds all standards. This product is perfect in every aspect.,Fake,2025-01-24,"Seattle, USA",14,92,0.375,Friday,Seattle,USA,0,True
8043,Laptop Stand,Absolutely love this product! Exceeded my expectations in every way.,Genuine,2025-12-12,"Tokyo, Japan",10,68,0.625,Friday,Tokyo,Japan,1,True
8044,Eco-friendly Water Bottle,This product is perfect in every aspect. So flawless it defies logic.,Fake,2025-02-12,"Chicago, USA",12,69,1.0,Wednesday,Chicago,USA,0,True
8045,Noise Cancelling Earbuds,Exceeded my expectations in every way. Works exactly as advertised.,Genuine,2025-02-04,"Denver, USA",10,67,0.25,Tuesday,Denver,USA,1,True
8046,Laptop Stand,"Best purchase ever, you'll regret not buying it immediately! Best purchase ever, you'll regret not buying it immediately!",Fake,2025-01-01,"London, UK",18,121,1.0,Wednesday,London,UK,0,True
8047,Fitness Tracker,"So flawless it defies logic. Best purchase ever, you'll regret not buying it immediately!",Fake,2025-04-23,"Denver, USA",14,89,1.0,Wednesday,Denver,USA,0,True
8048,Portable Charger,The quality is outstanding and the performance is reliable. Exceeded my expectations in every way.,Genuine,2025-04-27,"Austin, USA",15,98,0.5,Sunday,Austin,USA,1,True
8049,Portable Charger,The quality is outstanding and the performance is reliable. The quality is outstanding and the performance is reliable.,Genuine,2025-02-07,"Los Angeles, USA",18,119,0.5,Friday,Los Angeles,USA,1,True
8050,Gaming Mouse,So flawless it defies logic. This product is perfect in every aspect.,Fake,2025-01-21,"Denver, USA",12,69,1.0,Tuesday,Denver,USA,0,True
8051,Fitness Tracker,The quality is outstanding and the performance is reliable. Absolutely love this product!,Genuine,2025-06-10,"Austin, USA",13,89,0.5625,Tuesday,Austin,USA,1,True
8052,Laptop Stand,"Best purchase ever, you'll regret not buying it immediately! An unbelievable product that exceeds all standards.",Fake,2025-02-23,"Tokyo, Japan",16,112,0.375,Sunday,Tokyo,Japan,0,True
8053,Smartwatch,"Best purchase ever, you'll regret not buying it immediately! Best purchase ever, you'll regret not buying it immediately!",Fake,2025-09-08,"Los Angeles, USA",18,121,1.0,Monday,Los Angeles,USA,0,True
8054,Bluetooth Speaker,"Best purchase ever, you'll regret not buying it immediately! Best purchase ever, you'll regret not buying it immediately!",Fake,2025-03-20,"New York, USA",18,121,1.0,Thursday,New York,USA,0,True
8055,Fitness Tracker,Exceeded my expectations in every way. Absolutely love this product!,Genuine,2025-08-31,"Tokyo, Japan",10,68,0.625,Sunday,Tokyo,Japan,1,True
8056,Wireless Headphones,I can't believe how amazing it is. This product is perfect in every aspect.,Fake,2025-06-11,"Boston, USA",14,75,0.8,Wednesday,Boston,USA,0,True
8057,Smartphone Case,I'm really satisfied with my purchase. The quality is outstanding and the performance is reliable.,Genuine,2025-10-19,"Seattle, USA",15,98,0.5,Sunday,Seattle,USA,1,True
8058,Laptop Stand,Absolutely love this product! The quality is outstanding and the performance is reliable.,Genuine,2025-10-02,"London, UK",13,89,0.5625,Thursday,London,UK,1,True
8059,Laptop Stand,"So flawless it defies logic. Best purchase ever, you'll regret not buying it immediately!",Fake,2025-11-19,"Seattle, USA",14,89,1.0,Wednesday,Seattle,USA,0,True
8060,Smartwatch,"Best purchase ever, you'll regret not buying it immediately! Best purchase ever, you'll regret not buying it immediately!",Fake,2025-11-26,"London, UK",18,121,1.0,Wednesday,London,UK,0,True
8061,Portable Charger,An unbelievable product that exceeds all standards. So flawless it defies logic.,Fake,2025-12-13,"Tokyo, Japan",12,80,0.375,Saturday,Tokyo,Japan,0,True
8062,Gaming Mouse,I'm really satisfied with my purchase. Exceeded my expectations in every way.,Genuine,2025-11-25,"San Francisco, USA",12,77,0.5,Tuesday,San Francisco,USA,1,True
8063,Eco-friendly Water Bottle,Absolutely love this product! I'm really satisfied with my purchase.,Genuine,2025-10-17,"New York, USA",10,68,0.5625,Friday,New York,USA,1,True
8064,Smartwatch,So flawless it defies logic. An unbelievable product that exceeds all standards.,Fake,2025-09-14,"Denver, USA",12,80,0.375,Sunday,Denver,USA,0,True
8065,Bluetooth Speaker,The quality is outstanding and the performance is reliable. Absolutely love this product!,Genuine,2025-09-24,"Boston, USA",13,89,0.5625,Wednesday,Boston,USA,1,True
8066,Laptop Stand,Works exactly as advertised. I'm really satisfied with my purchase.,Genuine,2025-01-04,"San Francisco, USA",10,67,0.375,Saturday,San Francisco,USA,1,True
8067,Gaming Mouse,Absolutely love this product! Exceeded my expectations in every way.,Genuine,2025-01-29,"Austin, USA",10,68,0.625,Wednesday,Austin,USA,1,True
8068,Eco-friendly Water Bottle,An unbelievable product that exceeds all standards. I can't believe how amazing it is.,Fake,2025-06-15,"Tokyo, Japan",14,86,0.17500000000000004,Sunday,Tokyo,Japan,0,True
8069,Fitness Tracker,Absolutely love this product! Works exactly as advertised.,Genuine,2025-04-21,"New York, USA",8,58,0.4375,Monday,New York,USA,1,True
8070,Noise Cancelling Earbuds,I'm really satisfied with my purchase. Works exactly as advertised.,Genuine,2025-05-26,"Seattle, USA",10,67,0.375,Monday,Seattle,USA,1,True
8071,Fitness Tracker,"Best purchase ever, you'll regret not buying it immediately! This product is perfect in every aspect.",Fake,2025-02-19,"San Francisco, USA",16,101,1.0,Wednesday,San Francisco,USA,0,True
8072,Fitness Tracker,Absolutely love this product! I'm really satisfied with my purchase.,Genuine,2025-03-13,"Paris, France",10,68,0.5625,Thursday,Paris,France,1,True
8073,Smartphone Case,"Best purchase ever, you'll regret not buying it immediately! An unbelievable product that exceeds all standards.",Fake,2025-09-11,"Los Angeles, USA",16,112,0.375,Thursday,Los Angeles,USA,0,True
8074,Smartwatch,Exceeded my expectations in every way. Absolutely love this product!,Genuine,2025-04-28,"Tokyo, Japan",10,68,0.625,Monday,Tokyo,Japan,1,True
8075,Noise Cancelling Earbuds,Absolutely love this product! I'm really satisfied with my purchase.,Genuine,2025-07-13,"Austin, USA",10,68,0.5625,Sunday,Austin,USA,1,True
8076,Fitness Tracker,Works exactly as advertised. The quality is outstanding and the performance is reliable.,Genuine,2025-09-25,"Chicago, USA",13,88,0.375,Thursday,Chicago,USA,1,True
8077,Wireless Headphones,This product is perfect in every aspect. So flawless it defies logic.,Fake,2025-06-10,"Tokyo, Japan",12,69,1.0,Tuesday,Tokyo,Japan,0,True
8078,Smartphone Case,An unbelievable product that exceeds all standards. So flawless it defies logic.,Fake,2025-06-26,"Boston, USA",12,80,0.375,Thursday,Boston,USA,0,True
8079,Bluetooth Speaker,The quality is outstanding and the performance is reliable. Exceeded my expectations in every way.,Genuine,2025-01-14,"Los Angeles, USA",15,98,0.5,Tuesday,Los Angeles,USA,1,True
8080,Laptop Stand,I'm really satisfied with my purchase. The quality is outstanding and the performance is reliable.,Genuine,2025-07-09,"Chicago, USA",15,98,0.5,Wednesday,Chicago,USA,1,True
8081,Noise Cancelling Earbuds,An unbelievable product that exceeds all standards. This product is perfect in every aspect.,Fake,2025-12-13,"Tokyo, Japan",14,92,0.375,Saturday,Tokyo,Japan,0,True
8082,Laptop Stand,I can't believe how amazing it is. So flawless it defies logic.,Fake,2025-06-02,"Los Angeles, USA",12,63,0.8,Monday,Los Angeles,USA,0,True
8083,Fitness Tracker,Exceeded my expectations in every way. Works exactly as advertised.,Genuine,2025-02-28,"Seattle, USA",10,67,0.25,Friday,Seattle,USA,1,True
8084,Smartwatch,An unbelievable product that exceeds all standards. An unbelievable product that exceeds all standards.,Fake,2025-07-19,"Denver, USA",14,103,-0.25,Saturday,Denver,USA,0,True
8085,Bluetooth Speaker,Works exactly as advertised. The quality is outstanding and the performance is reliable.,Genuine,2025-05-10,"New York, USA",13,88,0.375,Saturday,New York,USA,1,True
8086,Bluetooth Speaker,I can't believe how amazing it is. So flawless it defies logic.,Fake,2025-10-04,"Tokyo, Japan",12,63,0.8,Saturday,Tokyo,Japan,0,True
8087,Eco-friendly Water Bottle,Absolutely love this product! Works exactly as advertised.,Genuine,2025-04-05,"Berlin, Germany",8,58,0.4375,Saturday,Berlin,Germany,1,True
8088,Smartwatch,Absolutely love this product! The quality is outstanding and the performance is reliable.,Genuine,2025-07-01,"Denver, USA",13,89,0.5625,Tuesday,Denver,USA,1,True
8089,Noise Cancelling Earbuds,"An unbelievable product that exceeds all standards. Best purchase ever, you'll regret not buying it immediately!",Fake,2025-05-05,"Los Angeles, USA",16,112,0.375,Monday,Los Angeles,USA,0,True
8090,Portable Charger,"Best purchase ever, you'll regret not buying it immediately! Best purchase ever, you'll regret not buying it immediately!",Fake,2025-10-15,"Chicago, USA",18,121,1.0,Wednesday,Chicago,USA,0,True
8091,Gaming Mouse,I'm really satisfied with my purchase. Exceeded my expectations in every way.,Genuine,2025-11-01,"London, UK",12,77,0.5,Saturday,London,UK,1,True
8092,Smartphone Case,An unbelievable product that exceeds all standards. So flawless it defies logic.,Fake,2025-07-17,"Boston, USA",12,80,0.375,Thursday,Boston,USA,0,True
8093,Noise Cancelling Earbuds,Works exactly as advertised. I'm really satisfied with my purchase.,Genuine,2025-11-11,"Los Angeles, USA",10,67,0.375,Tuesday,Los Angeles,USA,1,True
8094,Eco-friendly Water Bottle,Exceeded my expectations in every way. Exceeded my expectations in every way.,Genuine,2025-09-08,"London, UK",12,77,0.0,Monday,London,UK,1,True
8095,Gaming Mouse,Exceeded my expectations in every way. Absolutely love this product!,Genuine,2025-01-05,"Chicago, USA",10,68,0.625,Sunday,Chicago,USA,1,True
8096,Wireless Headphones,Absolutely love this product! Exceeded my expectations in every way.,Genuine,2025-04-22,"Paris, France",10,68,0.625,Tuesday,Paris,France,1,True
8097,Noise Cancelling Earbuds,The quality is outstanding and the performance is reliable. Absolutely love this product!,Genuine,2025-04-07,"Los Angeles, USA",13,89,0.5625,Monday,Los Angeles,USA,1,True
8098,Laptop Stand,I can't believe how amazing it is. This product is perfect in every aspect.,Fake,2025-08-22,"Denver, USA",14,75,0.8,Friday,Denver,USA,0,True
8099,Smartwatch,So flawless it defies logic. I can't believe how amazing it is.,Fake,2025-10-23,"Miami, USA",12,63,0.8,Thursday,Miami,USA,0,True
8100,Eco-friendly Water Bottle,Exceeded my expectations in every way. Exceeded my expectations in every way.,Genuine,2025-06-02,"Austin, USA",12,77,0.0,Monday,Austin,USA,1,True
8101,Smartwatch,I'm really satisfied with my purchase. I'm really satisfied with my purchase.,Genuine,2025-11-01,"San Francisco, USA",12,77,0.5,Saturday,San Francisco,USA,1,True
8102,Noise Cancelling Earbuds,The quality is outstanding and the performance is reliable. Works exactly as advertised.,Genuine,2025-08-24,"Chicago, USA",13,88,0.375,Sunday,Chicago,USA,1,True
8103,Gaming Mouse,The quality is outstanding and the performance is reliable. The quality is outstanding and the performance is reliable.,Genuine,2025-11-15,"Boston, USA",18,119,0.5,Saturday,Boston,USA,1,True
8104,Laptop Stand,Absolutely love this product! Exceeded my expectations in every way.,Genuine,2025-04-09,"Denver, USA",10,68,0.625,Wednesday,Denver,USA,1,True
8105,Wireless Headphones,Absolutely love this product! The quality is outstanding and the performance is reliable.,Genuine,2025-02-06,"Austin, USA",13,89,0.5625,Thursday,Austin,USA,1,True
8106,Fitness Tracker,The quality is outstanding and the performance is reliable. Works exactly as advertised.,Genuine,2025-06-01,"Seattle, USA",13,88,0.375,Sunday,Seattle,USA,1,True
8107,Smartwatch,"I can't believe how amazing it is. Best purchase ever, you'll regret not buying it immediately!",Fake,2025-01-02,"Tokyo, Japan",16,95,0.8,Thursday,Tokyo,Japan,0,True
8108,Laptop Stand,An unbelievable product that exceeds all standards. I can't believe how amazing it is.,Fake,2025-12-16,"Boston, USA",14,86,0.17500000000000004,Tuesday,Boston,USA,0,True
8109,Laptop Stand,Works exactly as advertised. I'm really satisfied with my purchase.,Genuine,2025-01-19,"San Francisco, USA",10,67,0.375,Sunday,San Francisco,USA,1,True
8110,Laptop Stand,Works exactly as advertised. Absolutely love this product!,Genuine,2025-10-16,"Paris, France",8,58,0.4375,Thursday,Paris,France,1,True
8111,Fitness Tracker,I'm really satisfied with my purchase. I'm really satisfied with my purchase.,Genuine,2025-07-16,"Austin, USA",12,77,0.5,Wednesday,Austin,USA,1,True
8112,Wireless Headphones,The quality is outstanding and the performance is reliable. Exceeded my expectations in every way.,Genuine,2025-06-15,"Berlin, Germany",15,98,0.5,Sunday,Berlin,Germany,1,True
8113,Gaming Mouse,Absolutely love this product! I'm really satisfied with my purchase.,Genuine,2025-08-23,"Miami, USA",10,68,0.5625,Saturday,Miami,USA,1,True
8114,Bluetooth Speaker,The quality is outstanding and the performance is reliable. I'm really satisfied with my purchase.,Genuine,2025-07-13,"Boston, USA",15,98,0.5,Sunday,Boston,USA,1,True
8115,Fitness Tracker,The quality is outstanding and the performance is reliable. Exceeded my expectations in every way.,Genuine,2025-05-06,"Boston, USA",15,98,0.5,Tuesday,Boston,USA,1,True
8116,Portable Charger,"Best purchase ever, you'll regret not buying it immediately! An unbelievable product that exceeds all standards.",Fake,2025-08-22,"Seattle, USA",16,112,0.375,Friday,Seattle,USA,0,True
8117,Wireless Headphones,I'm really satisfied with my purchase. Absolutely love this product!,Genuine,2025-08-29,"London, UK",10,68,0.5625,Friday,London,UK,1,True
8118,Bluetooth Speaker,I'm really satisfied with my purchase. I'm really satisfied with my purchase.,Genuine,2025-07-18,"Miami, USA",12,77,0.5,Friday,Miami,USA,1,True
8119,Laptop Stand,Exceeded my expectations in every way. Works exactly as advertised.,Genuine,2025-12-29,"Seattle, USA",10,67,0.25,Monday,Seattle,USA,1,True
8120,Noise Cancelling Earbuds,Works exactly as advertised. Exceeded my expectations in every way.,Genuine,2025-01-10,"Berlin, Germany",10,67,0.25,Friday,Berlin,Germany,1,True
8121,Bluetooth Speaker,Exceeded my expectations in every way. Exceeded my expectations in every way.,Genuine,2025-05-17,"Austin, USA",12,77,0.0,Saturday,Austin,USA,1,True
8122,Smartphone Case,"Best purchase ever, you'll regret not buying it immediately! This product is perfect in every aspect.",Fake,2025-11-18,"Boston, USA",16,101,1.0,Tuesday,Boston,USA,0,True
8123,Smartwatch,This product is perfect in every aspect. I can't believe how amazing it is.,Fake,2025-06-21,"Berlin, Germany",14,75,0.8,Saturday,Berlin,Germany,0,True
8124,Bluetooth Speaker,Absolutely love this product! Works exactly as advertised.,Genuine,2025-10-27,"San Francisco, USA",8,58,0.4375,Monday,San Francisco,USA,1,True
8125,Bluetooth Speaker,Works exactly as advertised. I'm really satisfied with my purchase.,Genuine,2025-05-20,"Denver, USA",10,67,0.375,Tuesday,Denver,USA,1,True
8126,Smartwatch,An unbelievable product that exceeds all standards. I can't believe how amazing it is.,Fake,2025-05-04,"San Francisco, USA",14,86,0.17500000000000004,Sunday,San Francisco,USA,0,True
8127,Fitness Tracker,The quality is outstanding and the performance is reliable. I'm really satisfied with my purchase.,Genuine,2025-10-06,"Denver, USA",15,98,0.5,Monday,Denver,USA,1,True
8128,Smartwatch,"An unbelievable product that exceeds all standards. Best purchase ever, you'll regret not buying it immediately!",Fake,2025-07-28,"Seattle, USA",16,112,0.375,Monday,Seattle,USA,0,True
